q_user,q_record,rep,seed,method,lambda,epsilon_learning,metric_value,run_id,config_hash,validation_pass
0.75,0.75,4,910000005,handle-only,1.0,4.0,0.2396875,594a9aa9e4a6827baf05e7d23e4c578415ee2c076795fab997c5566aa0a1bbb5,1c901b443919e05bcb778bc99cff6f7236cf512f6b33258e7cd6838d2d44ccd7,True
0.75,0.75,4,910000005,stable-local,0.0,4.0,0.12046875,eb9fa6f9bae388e225ea6101884aed349b96c89f4a307cbfe6bc1a669a0d8ad9,1c901b443919e05bcb778bc99cff6f7236cf512f6b33258e7cd6838d2d44ccd7,True
0.75,0.75,5,910000006,adaptive-v2,0.9,3.9,0.2342741935483871,0c2747be6e9398b8080755e1085bd156fba9a12e4872dd2aa397cbb97e47404f,cde7f98dea951f8c6b39fdea007b0731cd1d8c327688ed8455007d4cd6104b0f,True
0.75,0.75,5,910000006,stable-local,0.0,4.0,0.08454133064516128,0f3c6ed45d61ec2acbb484709eed5792c5c92053a8c45142d81f5909224d32dd,e8d5a68bf2bee3112883bf761270c8343fbb109d14941b724faff8e60d06dfe7,True
0.75,0.75,5,910000006,handle-only,1.0,4.0,0.2484828629032258,5b7d6f14334075436008fbcacbbf70950ad3ba71451f0a346b5402bb18ee5685,e8d5a68bf2bee3112883bf761270c8343fbb109d14941b724faff8e60d06dfe7,True
0.75,0.75,5,910000006,fixed-0.9,0.9,4.0,0.2469304435483871,89dd1d9a0a1c7885f4bde6b38322951e396919f613ec63d89942e1d468623ce9,e8d5a68bf2bee3112883bf761270c8343fbb109d14941b724faff8e60d06dfe7,True
0.75,0.75,6,910000007,adaptive-v2,0.9,3.9,0.23978326612903228,e3eb2811c980d6325e01f4ac116a9d42d153aad4efceee58bf34c928087a85ab,4a6fa565bfb6f9928ac70e52546982a9640d345d42dc6f9e357d8b016059d7ef,True
0.75,0.75,6,910000007,fixed-0.9,0.9,4.0,0.24994455645161287,82b4789406392b14e8ec20d0c66614020fa9d1c0771712a082a501fe0e151129,40a98abefa521b0f0e07eeb92279f57d2d22486e01ff72b5e377e4bd1a584ae2,True
0.75,0.75,6,910000007,handle-only,1.0,4.0,0.2741733870967742,d4ecda062bef34dba2837683a5d5aa8bd2700b82565fcdeb1543468c8f4c2ea2,40a98abefa521b0f0e07eeb92279f57d2d22486e01ff72b5e377e4bd1a584ae2,True
0.75,0.75,6,910000007,stable-local,0.0,4.0,0.08491431451612903,f05d818d41ee53267f15c9a7dad30c9600199e575618633b5858fb158fe72782,40a98abefa521b0f0e07eeb92279f57d2d22486e01ff72b5e377e4bd1a584ae2,True
0.75,0.75,7,910000008,adaptive-v2,0.9,3.9,0.2776864919354839,fa7e20b736116d2744ec249061f8b68003a6452026367f9b711343cf182bc099,f3d48c799a47cc17115ae41e41893ddf6b40e3f1015b10b05eb6d4cafdfbf9e1,True
0.75,0.75,7,910000008,stable-local,0.0,4.0,0.12938508064516127,3d82b1b64c3be72e06ca0729e74571b83048e6c8ca1eb61e213003358338e467,52df6203ea8624fde8cc74d216932e1c4b0adcf19a0d0a4b780474d413cfa8d1,True
0.75,0.75,7,910000008,fixed-0.9,0.9,4.0,0.2765927419354839,a5285d7ef5dd05cb32212aa1d042cf01894e289a070882c5bf803a8cea96d6c5,52df6203ea8624fde8cc74d216932e1c4b0adcf19a0d0a4b780474d413cfa8d1,True
0.75,0.75,7,910000008,handle-only,1.0,4.0,0.2792540322580645,d97661c3073cd0cdf5c9ec614a9f391d80dd17ebc301c3997f8de9ae53f397d9,52df6203ea8624fde8cc74d216932e1c4b0adcf19a0d0a4b780474d413cfa8d1,True
0.75,0.75,8,910000009,adaptive-v2,0.9,3.9,0.2523790322580645,33320846fed0a7d7f37bd19c913f4852766c38278a6774135b3273f47c944a12,1550d3da248d94c3da6c1fcc6856887612a9d8a72e73af616f04a0f02f26aca2,True
0.75,0.75,8,910000009,stable-local,0.0,4.0,0.17892641129032255,137c3c8e45e1320f20fb5626c6beef842c928e4fba05d5622cb218d3c2e981d7,633847d8a6f2ce24440dde3d93fe106751d3304d77df135514a643c6124460eb,True
0.75,0.75,8,910000009,fixed-0.9,0.9,4.0,0.2667489919354839,d1515a0022259a9bdb8a4e01417a85f34b6a70655757e90a28ef4b7d1e3285ac,633847d8a6f2ce24440dde3d93fe106751d3304d77df135514a643c6124460eb,True
0.75,0.75,8,910000009,handle-only,1.0,4.0,0.28815524193548386,ea4b3c6ada2d3e5d051132dacee3c3c0bf5a5cfe815e3507ea0fc30072d2b0d0,633847d8a6f2ce24440dde3d93fe106751d3304d77df135514a643c6124460eb,True
0.75,0.75,9,910000010,adaptive-v2,0.9,3.9,0.25984375,0b731f4e101bf5dd0e7e234928b19c9dfa14768e07698cec2a3ea6bb6adef4e6,cb80b7f40371dbe667e0ff0f4e8473fd963d57eaf2000d9cece59e126f799685,True
0.75,0.75,9,910000010,stable-local,0.0,4.0,0.12390625,51049f5f50995f3b7f5205983ebd45fcc31563815c09144bcdef855e010125fa,a2750c6f95180547a5c875a3d05e63e0468950c341d98708f838dc401de2cfae,True
0.75,0.75,9,910000010,fixed-0.9,0.9,4.0,0.25375,ac3141ca4addd980fe0a3010b1445f10491af3eccbe402653a3e7dfce211bc7a,a2750c6f95180547a5c875a3d05e63e0468950c341d98708f838dc401de2cfae,True
0.75,0.75,9,910000010,handle-only,1.0,4.0,0.2765625,d1e2402ecbb01d602aabfcb02b36401e3a335e2704bd2f1297d460b0c3dda7c5,a2750c6f95180547a5c875a3d05e63e0468950c341d98708f838dc401de2cfae,True
